pe_ratio,debt_to_equity,roe,revenue_growth,rsi,macd_signal,bollinger_position,volume_ratio,market_cap,sector,news_sentiment,analyst_rating,future_return
7.15,0.77,0.253,0.0632,99.17,-3.0219,0.5914,1.08,2806.37,Consumer,0.2653,4.96,0.3
14.27,0.9,0.1632,0.2227,22.76,0.1523,0.0415,0.38,863.24,Technology,0.6764,2.58,0.1408
7.49,1.07,0.2361,0.2298,26.43,-0.1643,0.4605,0.5,640.21,Energy,-1.7542,2.37,-0.2943
8.82,2.05,0.1404,-0.3567,5.14,-0.002,0.4358,0.58,4090.22,Energy,1.798,3.99,0.3
7.04,1.02,0.0521,0.1764,94.05,-1.5293,0.5467,1.26,14128.74,Healthcare,-2.5239,3.38,-0.3
3.87,4.7,0.0733,0.0842,45.6,-1.2502,0.7378,1.32,28141.29,Healthcare,0.246,3.64,0.1715
13.69,3.05,0.1282,-0.1167,67.49,2.2569,0.2828,2.31,13794.6,Healthcare,0.2863,3.13,0.0438
19.46,2.68,0.0699,0.212,68.74,0.8822,0.4328,0.6,2920.72,Consumer,-0.7121,3.06,-0.156
18.39,1.53,0.0314,0.4169,87.45,-1.9135,0.7927,1.92,118069.06,Technology,-0.1161,2.26,-0.0697
23.48,4.09,0.2161,0.1635,66.49,-3.9014,0.9226,0.38,1702496.42,Technology,0.1939,3.38,0.0743
15.79,1.45,0.0764,0.2451,56.2,-1.8288,0.8913,1.01,161014.54,Technology,-0.8702,2.07,-0.2534
7.96,1.62,0.1311,0.3506,71.03,0.3146,0.4776,1.13,3949.79,Consumer,-2.7096,2.42,-0.3
23.85,1.83,0.1437,-0.0445,75.1,-1.2639,0.5209,1.13,22118.23,Finance,-0.48,3.52,-0.1328
4.11,2.51,0.0729,-0.1986,18.59,-1.4193,0.5291,0.86,25143.37,Energy,1.8775,3.55,0.3
5.93,2.42,0.2361,0.1785,10.97,-1.1783,0.8687,1.06,200256.2,Consumer,-1.0588,3.31,-0.0652
5.63,1.24,0.0306,0.0429,7.48,-0.1454,0.8399,0.54,4120.12,Technology,-0.5582,3.7,-0.0153
28.91,1.2,0.1409,-0.1261,37.41,1.5693,0.3115,1.54,1176.34,Consumer,-0.4952,2.65,-0.2647
25.9,2.42,0.1397,0.0683,49.8,-0.0008,0.1628,1.13,78253.01,Consumer,-0.4984,3.38,-0.139
17.99,2.53,0.1157,0.1891,61.56,0.1239,0.379,1.2,18265.22,Finance,-1.5353,1.38,-0.3
28.72,1.3,0.0162,0.0577,95.8,-0.4497,0.2884,0.87,882.25,Healthcare,0.8266,2.93,0.0306
6.03,0.64,0.1897,-0.038,33.08,-0.9987,0.9508,0.85,33227.97,Technology,0.3132,3.34,0.1435
16.1,1.46,0.1795,0.0465,76.09,1.7885,0.2659,1.3,320139.12,Consumer,-0.3177,2.69,-0.0908
11.02,2.4,0.066,0.0771,53.14,1.4848,0.1812,2.21,2023.29,Healthcare,-1.191,1.07,-0.3
23.99,4.87,0.1766,-0.2094,22.01,4.0906,0.8995,0.5,1363.75,Energy,-0.6752,3.8,-0.1435
11.11,0.8,0.15,0.0586,61.53,1.2211,0.0865,0.49,8605.25,Energy,0.482,2.82,0.1039
8.95,1.28,0.0176,-0.1217,96.72,-0.9968,0.2603,1.14,31590.1,Energy,0.3808,1.62,-0.106
18.78,1.31,0.0517,0.1789,12.43,-1.8093,0.4391,0.85,6975.6,Consumer,-0.0888,4.89,0.1419
24.56,3.72,0.2111,-0.1542,50.73,1.9059,0.5951,1.06,78342.89,Consumer,0.5124,4.77,0.1972
7.14,1.61,0.1448,0.2319,5.16,-1.63,0.3277,0.99,13648.91,Finance,2.0384,1.63,0.3
11.6,0.96,0.0749,0.0186,32.12,1.6195,0.4962,1.36,61286.04,Technology,1.1017,3.83,0.3
5.22,2.31,0.0513,-0.0014,62.06,-1.5198,0.1988,0.87,1916.68,Healthcare,-1.2953,3.07,-0.2261
1.65,1.29,0.0788,0.1242,84.11,0.6983,0.5743,0.55,695.45,Energy,1.6906,2.16,0.3
14.3,0.79,0.0844,-0.0499,73.03,-2.1195,0.4078,0.67,4104.88,Healthcare,-0.2474,3.74,-0.0205
19.83,0.96,0.0523,0.1218,46.29,1.5598,0.8493,0.92,548.46,Finance,0.7528,2.79,0.0808
15.02,4.67,-0.0193,-0.0298,90.92,-2.4673,0.4157,0.53,18373.21,Energy,-0.2936,4.59,0.041
2.56,2.08,0.2112,-0.0035,30.27,0.5459,0.4438,0.98,143.54,Healthcare,-1.7668,3.81,-0.166
9.2,1.76,0.1977,0.1408,75.4,-0.3957,0.5922,1.03,3276.55,Technology,0.2269,3.03,0.1286
2.07,1.42,0.0181,-0.0908,47.4,0.2036,0.1232,0.84,4573.73,Technology,1.3498,2.81,0.2654
36.44,1.96,0.1309,-0.1097,89.86,-0.7916,0.1568,1.11,998.97,Finance,-1.0052,1.13,-0.3
5.11,1.95,0.0478,0.1172,79.74,-0.8385,0.7902,0.45,4390.91,Healthcare,-0.4268,1.64,-0.1673
33.26,1.96,0.0991,0.076,90.15,0.3096,0.2734,0.62,8172.61,Finance,2.0464,1.18,0.0943
25.96,1.77,0.0924,0.1053,21.42,-2.0043,0.6847,0.56,102586.91,Finance,1.2847,1.25,0.011
5.93,2.78,0.0858,0.1291,66.82,-2.016,0.0974,1.55,1010.83,Finance,0.8938,1.27,0.0571
4.92,1.67,0.2802,0.0886,73.85,-0.7171,0.8218,3.17,16558.83,Consumer,0.6792,1.06,0.0747
16.12,0.92,0.0848,0.1712,74.24,-0.7949,0.9882,0.64,24625.0,Technology,0.2955,4.17,0.1711
6.2,1.14,0.0553,0.0946,50.4,-2.0108,0.3737,0.89,7767.18,Consumer,-0.8819,2.91,-0.1273
13.22,0.5,0.059,-0.2211,1.13,1.8484,0.5055,0.71,2992.66,Consumer,-0.5201,4.0,-0.0644
8.28,5.56,0.2035,-0.1822,26.14,-0.6689,0.4427,1.12,830.49,Technology,1.3188,1.67,0.1535
2.93,2.77,-0.0122,0.3692,32.33,-0.4533,0.8942,0.74,361179.71,Finance,-0.1612,4.36,0.1921
2.05,1.0,0.059,0.08,85.2,-2.6551,0.0099,1.15,9370.12,Healthcare,-1.7781,1.38,-0.3
14.6,1.39,0.2357,0.2225,84.09,4.1433,0.6535,1.39,4310.84,Finance,0.1019,2.29,0.013
7.77,1.13,0.1395,0.0281,10.47,4.8541,0.6524,0.54,564163.95,Finance,-1.9638,2.48,-0.3
7.83,4.16,0.1354,0.0713,94.98,-1.5608,0.3824,1.15,12639.39,Consumer,-0.7039,1.94,-0.1863
21.26,0.7,0.2906,0.012,18.25,2.4522,0.2193,0.41,1311911.15,Healthcare,-1.744,1.55,-0.3
31.15,1.77,0.1397,0.4499,41.44,-0.1836,0.2397,0.88,476.93,Technology,-0.007,3.51,0.0257
9.8,1.54,0.0633,0.118,21.52,3.2075,0.8005,0.85,5042.83,Energy,0.2478,1.03,-0.1281
9.28,2.71,0.0974,-0.0002,86.03,0.6725,0.0661,0.89,523.2,Technology,1.4799,4.17,0.3
18.18,1.55,0.0292,-0.1677,74.94,0.1995,0.5638,0.86,6347.1,Healthcare,0.5785,1.17,-0.1663
4.11,0.57,0.2205,0.3761,35.35,-4.9985,0.3068,0.78,6286.65,Technology,-0.4877,4.86,0.242
14.56,1.42,0.166,0.0555,68.19,-1.7572,0.2652,0.88,3241.97,Consumer,-0.9127,4.47,-0.0261
18.94,0.92,0.21,0.1916,18.44,0.041,0.5057,1.13,9025.21,Healthcare,0.4495,2.66,0.0779
20.99,1.73,0.217,0.2084,38.23,0.3973,0.8979,1.14,3573.88,Energy,-1.6909,1.57,-0.3
2.59,3.9,0.0869,0.0106,37.71,-2.4297,0.6181,1.06,6498.02,Energy,1.5153,4.48,0.3
6.63,0.58,0.0444,0.1809,23.79,-1.4575,0.7886,0.75,1787.22,Healthcare,0.4261,3.58,0.1789
6.03,1.02,0.1159,-0.0106,87.63,1.1069,0.6007,1.72,145167.42,Technology,-1.1732,3.02,-0.1747
13.2,1.18,0.0502,-0.0686,67.88,-2.7664,0.6977,2.14,882.27,Energy,-0.8137,2.28,-0.2717
17.9,1.31,0.1332,0.2547,27.99,0.2675,0.4324,0.53,12391.02,Healthcare,-0.5277,3.25,-0.0583
40.34,2.57,0.2106,0.0563,24.21,2.4759,0.926,1.09,745.99,Healthcare,-0.0904,2.66,-0.1939
8.2,1.49,0.1065,0.1578,1.8,0.7709,0.5019,0.79,1525.55,Healthcare,0.3008,2.86,0.1053
8.18,2.12,0.132,0.1416,34.66,0.671,0.5518,1.59,1888.37,Finance,-0.2703,4.38,0.1524
30.56,1.13,0.1125,0.1757,52.68,-4.0403,0.525,0.99,6225.69,Technology,0.3262,4.81,0.1902
15.44,1.89,0.1842,-0.1535,27.77,-1.6438,0.3162,1.03,11508.53,Healthcare,-0.4693,4.85,0.0796
33.59,2.63,0.0666,-0.0078,70.05,4.1084,0.2312,1.28,885.85,Healthcare,1.4429,4.63,0.293
15.35,1.06,-0.0557,0.0313,41.17,-1.1983,0.0738,0.86,3543.91,Finance,0.7652,4.21,0.2265
4.83,2.63,0.1577,-0.0447,31.63,2.529,0.7182,2.31,1116.23,Consumer,1.0929,2.81,0.2615
4.19,1.7,0.199,0.1444,93.91,-1.2217,0.2893,1.29,1021.86,Finance,0.364,1.35,0.0047
3.52,3.09,0.1557,0.258,26.28,-0.5556,0.3892,1.59,78207.38,Healthcare,1.1705,3.52,0.3
20.69,1.46,0.0688,0.2818,39.83,1.0312,0.9199,0.9,500.71,Technology,-2.1229,2.61,-0.3
31.53,2.07,0.0292,0.0291,38.23,0.2014,0.5664,0.94,9408.51,Finance,-0.0178,3.75,-0.0649
53.49,1.61,0.1596,0.1238,24.12,0.763,0.0971,1.5,241867.84,Healthcare,1.5063,1.88,-0.0458
23.91,1.56,0.1313,0.1468,21.75,-1.6368,0.7996,1.43,90428.69,Technology,1.0088,4.06,0.2763
30.89,1.93,0.1099,0.1732,30.24,-2.2725,0.2561,0.54,18971.95,Finance,0.6133,1.68,-0.09
7.66,2.28,0.2658,-0.0517,86.42,-1.7717,0.5527,1.07,7843.9,Energy,-0.6934,4.23,0.0558
4.83,0.78,0.0443,0.3531,76.71,-1.0646,0.51,1.27,35358.15,Technology,0.6856,4.65,0.3
24.05,3.9,0.262,0.219,68.1,-0.4586,0.2381,0.94,16962.97,Healthcare,0.4781,4.6,0.261
17.02,0.54,0.1225,0.2229,45.71,2.0746,0.1158,1.21,139420.73,Technology,-1.3053,2.39,-0.3
13.28,1.09,-0.0268,0.2605,50.78,0.1747,0.2113,0.96,6201.6,Technology,1.0472,2.56,0.1765
16.61,1.56,0.1057,0.1601,26.71,0.9692,0.0973,0.33,60006.21,Healthcare,-0.1802,4.35,0.1012
15.78,2.11,0.1968,-0.0741,7.43,0.2832,0.2756,0.52,4224.04,Energy,-0.9864,3.77,-0.133
34.02,4.24,0.0908,0.0592,33.1,-2.2309,0.9973,1.63,357536.47,Technology,-1.224,3.11,-0.3
34.33,0.54,0.002,-0.1677,49.56,0.0345,0.4021,0.88,5862.36,Healthcare,-0.5176,4.84,-0.1216
18.83,1.22,0.1068,0.1423,5.73,0.2616,0.8639,1.1,318.03,Technology,0.26,3.07,0.0498
23.97,0.46,0.0514,0.0546,8.82,1.5198,0.5492,1.0,9465.51,Consumer,-0.447,1.98,-0.2498
18.38,1.68,0.1593,0.0739,26.3,-2.1372,0.6666,0.66,37391.68,Energy,-0.899,3.72,-0.1183
8.42,1.94,0.1819,0.2606,36.71,-4.0808,0.1563,0.79,210525.59,Consumer,-0.6883,3.05,-0.0169
22.31,4.28,0.0355,0.0115,39.33,0.3525,0.2748,1.18,1105.11,Technology,0.1833,1.82,-0.1732
3.99,1.77,0.0635,0.0422,11.79,0.7077,0.5104,1.24,247.44,Energy,0.9536,1.61,0.086
28.31,3.08,0.1805,0.0833,22.58,-0.3588,0.8811,2.99,21882.15,Healthcare,0.061,2.42,-0.1237
4.69,2.34,0.0513,-0.196,26.16,0.056,0.0429,0.79,20568.99,Consumer,1.7753,4.88,0.3
15.31,1.27,0.0334,0.0401,6.76,1.7575,0.5069,2.31,481.96,Energy,-0.8957,1.58,-0.3
6.2,0.71,0.0257,-0.2929,32.61,-0.9176,0.051,0.65,4191.46,Energy,-0.644,2.89,-0.1862
18.97,1.94,0.1482,-0.0078,7.22,-0.5573,0.4568,1.28,4584.76,Technology,0.5585,2.31,0.0104
11.86,0.67,0.1447,0.2083,70.35,0.1581,0.6289,1.09,42034.25,Consumer,-0.1639,4.77,0.2069
3.4,3.59,0.0653,0.1471,38.6,-2.4396,0.7447,0.94,3542.5,Healthcare,1.1386,2.51,0.2433
17.06,1.5,0.1204,-0.0092,32.68,-0.3038,0.1385,1.0,3391.33,Finance,-1.3594,1.91,-0.3
7.67,3.38,0.2422,0.0861,12.65,-0.1275,0.1666,0.73,10190.92,Technology,0.29,2.91,0.1336
24.65,1.24,0.0421,-0.0812,22.65,3.2741,0.4701,1.57,514.8,Energy,0.6889,1.61,-0.1114
12.2,1.94,-0.0361,0.0796,23.27,-0.5962,0.998,0.66,362784.36,Consumer,-1.8127,2.52,-0.3
16.72,1.87,0.1564,0.5195,98.52,0.4,0.356,1.17,52477.32,Finance,-1.3146,3.93,-0.087
5.66,1.6,0.1112,0.3569,83.53,1.8372,0.4275,1.46,1991.02,Energy,-0.6204,3.4,0.0198
7.6,1.27,0.0632,0.0879,1.53,-1.675,0.4324,2.0,866.73,Consumer,-1.3536,1.04,-0.3
8.44,2.09,0.1722,0.104,61.68,2.7515,0.0807,1.63,1012.0,Consumer,-0.0889,2.99,0.0356
24.18,0.95,0.1871,-0.0669,25.59,3.5277,0.7742,1.33,26199.17,Finance,0.6843,4.25,0.1923
46.61,0.8,-0.0567,-0.0403,10.44,-0.0578,0.2531,0.73,1074.1,Energy,-0.5333,3.25,-0.3
6.4,3.48,0.0678,0.1343,70.56,-1.0789,0.7037,0.68,4921.39,Finance,0.7408,2.88,0.1795
28.83,2.55,0.3054,0.0013,13.16,3.2542,0.4751,0.57,275.44,Healthcare,-1.0294,2.66,-0.2989
2.15,1.72,0.1667,0.2156,44.37,1.5913,0.6118,0.54,23921.49,Technology,-0.7885,3.15,-0.0185
4.69,4.48,0.1741,0.3155,63.22,0.1639,0.054,1.0,25783.73,Technology,-0.6841,1.3,-0.178
5.66,1.4,0.2138,0.1299,55.45,2.8537,0.89,0.7,5601.91,Healthcare,-0.2099,4.2,0.1788
4.13,3.65,0.1214,0.0953,97.76,2.642,0.2439,1.82,11933.63,Energy,-1.6477,4.43,-0.1148
3.43,1.83,0.1837,-0.1721,78.57,-0.6725,0.6701,0.75,39794.42,Finance,-1.4562,3.37,-0.1976
16.95,0.89,0.1774,0.1921,77.42,0.4975,0.798,1.05,11308.99,Technology,-1.604,4.92,-0.0894
10.27,5.0,0.1631,-0.0916,35.56,1.1536,0.54,0.88,38626.97,Healthcare,0.2349,3.22,0.0712
16.5,2.99,0.0942,0.0173,0.84,0.0575,0.3373,0.5,783.72,Consumer,0.3363,1.11,-0.1587
21.17,1.53,0.1338,0.2239,73.44,-2.7817,0.9779,1.72,17281.44,Technology,-3.1059,2.86,-0.3
15.07,2.55,0.0729,0.2345,99.97,-1.8765,0.2784,1.42,11931.09,Technology,1.6427,2.6,0.2996
20.62,1.29,0.121,0.01,40.59,-2.7165,0.9487,1.5,89677.03,Healthcare,-1.9568,1.78,-0.3
11.52,2.71,0.0265,0.0187,98.55,0.9858,0.1562,1.35,8610.57,Finance,0.9029,3.14,0.1753
4.71,0.39,0.0568,-0.0249,14.17,-2.3687,0.3892,0.68,6669.35,Technology,1.0552,2.82,0.2119
28.4,0.89,0.0974,-0.0997,29.65,0.3848,0.1385,0.69,2659.08,Finance,1.1386,1.68,-0.0398
7.6,2.97,0.0445,-0.0152,17.07,3.6638,0.0022,1.25,159924.53,Healthcare,-0.6498,3.02,-0.1318
5.76,1.42,0.0796,-0.162,47.52,2.8555,0.2603,2.16,72.79,Consumer,0.1097,4.34,0.157
10.57,1.87,0.1069,0.1825,79.7,-3.6748,0.0872,1.21,22524.1,Technology,-0.185,3.04,0.0374
5.87,0.73,0.1522,0.1392,34.07,-2.5574,0.9863,1.63,7779.4,Finance,1.8044,1.87,0.3
8.72,5.0,0.1959,0.1641,90.62,-1.553,0.7617,0.77,5612.63,Finance,-0.2651,3.74,0.092
16.04,3.37,0.0829,-0.0632,54.48,-2.338,0.0037,1.73,4193.77,Energy,1.3877,4.48,0.3
16.1,1.46,0.2268,-0.0993,46.54,-3.3076,0.2236,0.81,7246.62,Finance,-1.0141,2.38,-0.2794
5.94,1.29,0.1951,0.088,78.7,-0.0217,0.6701,1.13,21101.36,Finance,-0.6228,1.28,-0.2155
8.25,3.06,0.1603,0.0896,10.14,1.4102,0.3986,0.83,1652.3,Healthcare,-0.3019,4.66,0.1597
28.77,5.42,0.1323,0.0579,77.38,1.9081,0.8318,1.56,10615.33,Finance,0.0188,3.73,0.0009
18.12,2.92,0.1455,0.0366,24.3,-0.949,0.5049,1.57,16342.46,Energy,-0.0537,4.97,0.165
64.07,6.07,0.215,0.3366,28.08,-0.5438,0.6537,0.48,1202.91,Consumer,-0.5932,3.78,-0.276
31.32,0.95,0.2179,0.1439,59.95,0.7114,0.597,1.94,22197.68,Energy,-2.1113,1.5,-0.3
30.43,1.01,0.2268,0.3756,90.19,-0.217,0.6382,3.28,16611.42,Consumer,-1.2635,2.73,-0.3
4.01,0.81,0.1233,0.2703,57.84,1.6212,0.2301,0.84,1639.37,Technology,0.5515,1.17,0.0496
22.45,2.15,0.1644,0.3355,64.89,0.8607,0.3733,0.94,752.83,Consumer,0.8785,2.37,0.1264
11.68,1.83,0.2275,-0.0812,77.66,-0.7526,0.0506,1.86,1596.83,Consumer,-0.2834,4.14,0.066
7.84,1.51,0.0701,0.169,25.93,-3.7133,0.5876,1.03,10622.76,Energy,-0.8101,3.22,-0.0963
13.94,2.68,0.0945,0.0152,82.72,2.9981,0.4593,1.0,6961.41,Healthcare,-1.6845,2.84,-0.3
25.95,3.45,0.1213,-0.1695,41.8,-1.3722,0.7607,2.58,131642.72,Healthcare,1.3859,4.39,0.2918
18.19,0.66,0.192,0.3044,17.57,0.7151,0.2064,0.51,3888.36,Consumer,0.5398,1.71,0.0196
6.03,1.15,0.1932,0.0359,35.01,-3.8332,0.4368,0.67,1368.95,Energy,-1.2295,3.15,-0.1485
22.06,2.7,0.1015,-0.0783,24.61,-0.0226,0.1807,1.23,30153.05,Healthcare,0.3354,3.59,0.055
7.32,1.25,-0.0007,0.0178,22.87,0.2005,0.614,0.44,1141.33,Healthcare,0.0723,4.7,0.1915
14.49,1.02,0.1397,-0.0394,28.26,0.2972,0.848,0.83,1666.25,Energy,1.0378,1.65,0.0552
9.56,3.04,0.0465,-0.0241,18.09,6.0276,0.7654,0.83,1710.45,Consumer,0.1693,3.83,0.1213
10.23,0.76,0.0008,0.0468,66.77,-1.2622,0.9442,1.62,20.19,Technology,-0.0894,1.18,-0.2287
22.49,1.38,0.0189,0.3396,58.0,1.6413,0.9717,1.41,25178.19,Energy,0.6155,3.27,0.1229
5.3,2.01,0.1461,-0.0199,64.84,1.0465,0.772,0.43,53101.58,Energy,0.9815,3.58,0.3
57.75,1.17,0.2289,0.3289,34.37,-1.3573,0.2868,0.71,50684.39,Energy,0.0099,4.36,-0.0525
2.84,2.64,0.1231,0.2073,76.97,1.6113,0.2193,0.71,351813.59,Consumer,-1.1206,2.3,-0.1695
7.55,1.17,0.1369,0.1394,12.96,-0.3286,0.4475,0.9,165059.48,Consumer,0.5786,3.79,0.2735
16.38,3.84,0.2146,0.1922,57.11,1.7505,0.9939,0.58,4155.0,Energy,0.6226,1.37,0.0066
19.44,1.53,-0.0036,0.082,27.55,3.9219,0.4127,1.25,74494.51,Healthcare,0.3175,1.89,-0.1225
11.24,2.47,0.1616,0.2729,52.76,0.3016,0.1991,0.71,6665.63,Technology,0.4186,4.09,0.267
11.64,2.58,0.1191,0.165,32.36,-0.5623,0.9443,1.34,3456.67,Finance,-0.511,4.57,0.0919
16.92,1.13,0.1653,-0.1697,79.05,2.1031,0.3859,1.0,1787.98,Energy,0.1338,1.06,-0.2241
10.13,0.48,0.0813,0.1244,89.13,2.7933,0.6909,0.61,4744.55,Energy,0.9604,1.67,0.0596
37.13,2.05,0.0546,0.1976,74.26,-1.7665,0.7882,2.0,15645.59,Consumer,0.4265,1.84,-0.174
23.84,1.72,0.1312,0.0366,17.56,-0.9059,0.8432,2.03,191429.71,Consumer,0.9463,3.08,0.1231
24.49,2.3,0.2519,0.0989,27.49,1.3508,0.8213,1.16,34797.13,Finance,0.927,1.62,0.0292
5.62,1.44,0.1889,-0.0119,91.94,-0.2641,0.8362,0.89,1732.61,Consumer,1.8225,4.9,0.3
11.43,1.27,0.0794,-0.1266,43.72,-1.9087,0.6677,0.59,1004.0,Consumer,1.1417,2.55,0.1397
9.58,5.5,0.0127,-0.1526,94.12,1.0814,0.4038,1.71,25262.8,Healthcare,-0.5442,1.57,-0.2996
5.45,0.68,-0.0146,-0.1506,39.25,1.343,0.6673,1.51,49254.14,Technology,-0.4471,4.1,0.0067
16.25,2.56,0.2253,0.1804,95.18,-0.6688,0.8367,0.67,94367.51,Healthcare,-1.8334,3.25,-0.2969
7.92,1.17,0.0436,-0.2935,92.57,0.1227,0.3506,0.71,4733.87,Energy,-0.802,4.66,-0.0392
20.58,1.35,0.094,-0.02,66.05,-1.1531,0.2965,1.26,20723.13,Healthcare,0.4794,4.74,0.1948
5.18,1.36,0.2257,-0.0348,0.88,-2.1905,0.3437,0.56,44875.77,Finance,0.9121,4.42,0.3
48.19,1.02,-0.0091,0.0377,40.03,-0.9941,0.5513,0.73,543.42,Healthcare,-0.9341,3.26,-0.3
5.95,2.32,0.2394,-0.1985,91.12,0.1479,0.0524,0.59,14122.76,Consumer,0.8143,1.89,0.1041
14.52,3.8,0.0997,0.1406,88.51,-2.9502,0.779,0.6,49448.87,Finance,0.1515,2.71,0.0231
22.95,2.19,0.0281,-0.111,18.74,-0.848,0.1389,0.7,22489.03,Finance,1.1452,2.93,0.0978
7.72,1.75,0.1002,0.2499,39.92,0.1757,0.1328,1.57,6896.07,Energy,1.1837,4.9,0.3
24.09,0.91,0.0622,-0.0133,83.55,2.3893,0.1977,0.42,1498372.89,Energy,0.4001,2.01,-0.1172
4.56,2.25,0.1553,0.0657,57.79,-0.6252,0.5769,1.24,385014.91,Consumer,-0.329,2.74,0.0014
38.93,6.01,0.0681,0.0806,84.73,-2.4918,0.2856,1.14,8256.79,Technology,0.3087,3.25,-0.1001
12.32,1.31,-0.0329,0.1166,82.66,-0.4193,0.3681,1.62,5544.42,Finance,0.9884,2.56,0.1217
7.56,1.32,0.1024,0.0856,90.75,-1.1331,0.9316,1.14,32877.94,Consumer,1.2461,1.48,0.1484
9.59,1.18,0.0115,0.0159,11.72,1.1044,0.8472,0.83,7222.4,Energy,-0.282,4.56,0.0823
23.27,1.23,0.1363,0.1315,14.52,-0.6758,0.8522,0.67,103061.88,Energy,1.3073,4.2,0.3
7.63,0.32,0.025,0.1499,8.28,-5.4211,0.5776,1.64,642.58,Technology,-0.1418,2.03,-0.1014
6.69,2.1,0.081,-0.0348,93.53,7.3832,0.8665,1.28,5007.04,Finance,2.6494,2.79,0.3
10.2,0.99,0.1346,0.144,47.52,0.2847,0.7786,0.78,31904.17,Finance,-0.5009,3.94,0.0527
4.75,0.63,0.103,0.2588,6.43,0.1784,0.9532,1.58,60324.67,Consumer,-0.8488,4.89,0.1393
52.27,2.59,0.14,0.1859,32.15,-3.0828,0.0644,0.8,419.12,Technology,0.8958,1.67,-0.1765
7.74,0.86,0.1744,0.2199,35.14,-2.9291,0.0287,1.0,1202.16,Healthcare,0.7802,3.55,0.3
23.7,1.35,0.0274,0.1058,80.96,-0.1839,0.175,0.74,283.58,Consumer,-1.1768,4.27,-0.1907
14.41,3.97,0.1148,-0.0604,73.55,0.6723,0.9291,1.31,1413.24,Finance,-0.0707,1.1,-0.2232
5.54,0.71,-0.1464,-0.0414,68.94,1.4042,0.6056,0.61,629.91,Consumer,0.5948,4.24,0.1704
12.12,0.66,0.1398,0.128,2.19,0.4749,0.4261,0.86,23819.56,Consumer,0.0434,4.16,0.1535
22.81,1.94,0.0959,0.2214,91.07,-2.3719,0.5127,0.72,12810.35,Consumer,0.9511,4.69,0.3
10.48,3.29,0.0413,0.4979,21.56,-5.0089,0.8296,1.14,5957.12,Consumer,0.4176,1.34,0.0115
31.64,0.64,0.1453,0.2273,62.91,-0.2004,0.9291,1.21,8537.21,Finance,0.8361,1.5,-0.0576
27.58,2.11,0.2138,-0.0956,6.18,-1.0679,0.7297,0.58,88298.57,Technology,0.2559,3.07,-0.0263
25.41,2.34,0.0819,-0.0351,8.15,-2.5251,0.7598,1.23,1007.74,Technology,1.016,4.49,0.2572
8.43,0.48,0.0444,0.4218,0.96,1.6561,0.3204,0.48,170.65,Energy,1.0325,4.5,0.3
5.14,2.66,0.1332,0.0478,56.59,-3.1512,0.467,2.99,33557.77,Energy,0.186,3.8,0.1778
7.46,2.79,0.0132,0.0871,62.94,1.2339,0.8852,0.77,3707.35,Healthcare,-0.0151,2.79,-0.0164
14.25,1.37,0.0672,-0.0641,5.05,-2.8203,0.7859,1.69,1056.94,Technology,-0.344,1.92,-0.1946
18.85,3.5,0.2178,0.3148,29.05,0.2682,0.6843,1.11,24539.09,Consumer,-0.264,2.9,-0.0274
2.14,3.26,0.125,0.155,85.15,1.8679,0.0652,1.13,158.33,Energy,0.3215,1.87,0.0515
12.1,1.75,-0.0304,-0.0362,10.13,-0.6759,0.0395,0.56,1458.0,Consumer,0.737,4.09,0.2138
13.82,1.26,-0.0238,-0.0691,21.65,3.3798,0.1304,1.52,68.22,Healthcare,1.1687,2.69,0.1435
9.76,0.92,0.133,0.1261,42.44,3.8358,0.5814,1.02,13604.97,Technology,-1.7014,3.16,-0.2872
34.23,1.61,0.189,0.0866,84.23,0.4744,0.5364,1.26,188599.38,Finance,-2.2888,3.72,-0.3
17.07,2.32,-0.0094,0.2048,25.48,1.0828,0.9427,0.96,2575.1,Healthcare,-0.1433,3.11,-0.0535
34.75,1.36,0.156,0.162,99.71,2.1214,0.6948,1.07,1663.89,Finance,0.1346,4.02,0.0195
10.25,0.44,0.2264,0.0403,35.53,1.0889,0.294,0.64,287537.18,Technology,-1.9471,4.14,-0.2237
25.79,3.53,0.271,-0.0016,38.64,0.8745,0.1615,0.93,28420.63,Finance,0.2261,1.97,-0.094
45.06,1.85,0.1465,0.056,12.21,-1.0481,0.8495,0.81,946833.29,Technology,-1.1182,2.19,-0.3
34.79,1.31,0.1605,-0.0026,68.02,-3.3747,0.4596,0.7,11176.91,Consumer,0.1355,1.24,-0.2825
5.08,2.76,-0.0507,0.0605,24.35,-2.7802,0.6535,1.07,12749.84,Healthcare,-1.9175,1.36,-0.3
9.94,4.12,0.288,0.0825,62.89,4.7647,0.5651,1.2,145751.59,Consumer,-0.5553,4.32,0.1098
9.24,0.31,0.074,-0.0547,22.32,0.6449,0.1075,1.13,6019.4,Technology,0.2638,1.86,-0.0609
18.02,2.14,0.0453,0.1746,38.79,-0.4914,0.0571,0.95,13285.02,Technology,0.5783,4.34,0.2227
21.1,0.7,0.0996,0.0244,85.67,2.5267,0.377,1.23,63.91,Consumer,0.1071,4.94,0.1494
6.23,2.22,0.2409,-0.0463,73.89,-1.4989,0.3616,1.13,261818.72,Consumer,-1.0859,1.97,-0.2559
12.86,1.78,0.2966,0.0273,15.46,1.1662,0.6738,1.05,17707.58,Consumer,0.3866,2.84,0.1102
2.42,2.41,0.13,0.1163,60.77,0.1544,0.6322,1.09,6537.09,Healthcare,-0.8553,3.15,-0.0614
